ego	alter	pair	ell	t0ix	tfix	nix	stE	E
0x2a	-0x19f1cd23cf8cfd3c	0x62595256bb2c43ee	0	580	580	2	0	0
0x1a	0x1ffe0b20a9041ec1	0x6259aab897372a1b	0	358	358	1	1	1
0x59	0x45f91903389c4117	0x625bb2360a1d9462	0	196	213	1	0	0
0x35	0x34a4c4b61b988a40	0x625ff0c2a929456	0	215	215	1	0	0
0x2d	-0x58d18548eeaed08d	0x6267942bbd5f9694	0	443	469	1	0	0
0xfd	-0x4dcdc8a0a35314cf	0x626adf40c4c86d3b	0	165	474	1	0	0
0xee	-0x13f87e1aefd6d2d4	0x626c3a4e5f24211c	0	347	633	1	0	0
0xd3	0x446f414f2785c07e	0x626e15d1fa3e99f5	0	400	600	2	0	0
0xf3	0xb40a31259d9b442	0x6273444affd8a8c2	0	141	428	1	1	1
0x23	0x628ca411ca07a422	0x628023d9b2e7e2cf	0	465	465	1	0	0
0x5a	0x435cc727fddd06a3	0x6281b1a5fba51509	0	503	505	1	1	1
0xf9	0x391b68fb7da349ba	0x628563b956a5a40d	0	224	515	1	0	0
0xe8	0x7ab41d7030bc495c	0x628b09702ff5765b	7	236	538	4	0	0
0x3b	-0x5df490bdaabfc3b4	0x628c657ce4a39447	0	126	126	2	0	0
0xd1	0x7f8e4d3ea7b21d21	0x62a0f2a8f40b2e5a	58	159	406	2	0	0
0x4f	0x1cc3cfa02f485da8	0x62a64992da25e86f	0	432	438	1	0	0
0xdb	-0x496edb08cd5d8f34	0x62aec8cd7b0c083	0	319	579	1	0	0
0xca	0x3f620b7e8942f74	0x62b8a634843c33ce	0	418	595	1	0	0
0xca	-0x5f5ba262875e39ab	0x62c29296fbd93936	0	182	359	1	1	1
0xf6	0x20c6bfaeb8f38309	0x62c6a23a24f22d71	0	107	410	1	0	0
0x1b	0x5180ac43cbd3fc2	0x62c6a3372e1bcf7d	1	498	503	3	0	0
0x4e	-0x265ffa4be67c848e	0x62cd125edcc2b9ef	0	381	381	1	0	0
0x10a	0x4b2fb6e3965e7d0d	0x62d2987d9e56bbd5	10	297	637	3	0	0
0x3f	-0x4d3ca75a31d07ffc	0x62db5b791f497fcb	1	475	476	2	0	0
0x59	0xe48869b19a17261	0x62e308ab91c57707	0	496	513	1	1	1
0xdb	0x29e4898293f3bcf8	0x62e9da35a9ccaae9	0	228	488	2	0	0
0xed	0x234478cc0c51076a	0x62eae6dd1a37a4aa	0	65	350	1	0	0
0xf2	-0xf4a8fb31f67c84e	0x62eb3690694d8c82	0	337	629	1	0	0
0x2c	0x5e0e76294eda46ff	0x62ef8e4eefb467b1	36	175	228	3	0	0
0x44	0x75770c9d51c38c80	0x62f0420e55b1446b	0	178	183	1	1	1
0x10a	0x1f4c605e4272afef	0x62fba6efde452714	0	143	473	2	0	0
0xf1	-0x1a5bb7066013213e	0x62fbc84ff05cd5b2	35	173	495	4	0	0
0x10b	0x64425beff32b88e5	0x62ff3bdf7d0dc160	0	50	400	1	1	1
0x45	0x12065ffbfe604d33	0x6306db4e68060022	0	522	523	1	0	0
0xe0	0x59968bbc3bf68253	0x63074a5dc8338f92	0	51	285	1	0	0
0x3c	-0x136b3a818babb36e	0x6308b458600e4ca8	6	324	330	2	1	1
0xe8	0x5aa21a346ce63e5d	0x6309947935089863	30	51	376	4	0	0
0x27	0x13cfd4ce27ffc920	0x6309cff105ab3426	0	611	632	3	1	1
0x20	0xcfe4705e884362c	0x630bc0bef23a7eaf	0	285	285	1	0	0
0xe1	0x78d759ac4620cefd	0x630d34b296320d8	1	92	333	2	0	0
0xe8	0x74403a1e4c20654f	0x630e490e742a953b	0	264	559	1	0	0
0x45	-0x24f4a9bf3338d74a	0x6314595cdec29eb7	0	328	329	2	0	0
0x103	0x4633ca0a52c8152d	0x6315ec2369ef1c3f	0	61	416	1	0	0
0x29	0x5024bc8be78e6aab	0x6319ff52ed7db0e9	0	69	70	1	0	0
0xc2	0x4174e334990db93d	0x631acbc1c18702b7	0	425	617	1	1	1
0x34	-0x7a66ca44115829ac	0x632082b3253630e0	0	86	105	1	0	0
0xf3	0x457ece040a00d287	0x632197553613f924	0	226	513	1	1	1
0x70	0x5d5270a82ac0c4ba	0x632f80cf2803ca08	0	610	621	1	0	0
0xc2	0x697ebf727315f997	0x63308dea6d12fd0a	0	67	259	1	0	0
0x111	0x4e6c78b60e3fdad	0x633284bac2e9f1e8	0	273	626	2	0	0
0x44	0x61a7de37964a34a3	0x6337e05264e73c35	37	488	530	8	0	0
0xf9	0x4d620e3e49763b7b	0x633931b2bd6cb4e2	0	200	491	1	1	1
0x101	0x2a515cc46c99a77e	0x633b8acf6fb89f7c	96	126	530	10	0	0
0x71	0x7ca8101420c214d2	0x633d9224b568a5ad	0	159	159	1	0	0
0x3f	0x28881a65ff7ea925	0x63407d08cb20d6a9	0	535	535	1	0	0
0xee	-0x1be6c4b04879b023	0x6343c1388742d26e	0	121	407	3	1	1
0x20	0x5a7a3a50c5dd41	0x634f47b0b388fd25	9	563	572	3	0	0
0xd1	0x5ecc043d83d81591	0x63543837a2dce574	0	300	489	1	0	0
0x2d	0x1fd0bdd160b3f9ad	0x635576a0fb527639	0	517	543	1	0	0
0xfd	-0x43452dd5eab0574d	0x6356c72e54669a98	0	131	440	1	0	0
0xeb	-0x17a8f8d5d91cc2a5	0x6358bd10084355b6	0	281	571	1	0	0
0x3e	0x386310e6e996dd4e	0x63639c968a8d679	0	529	529	2	0	0
0x49	0x39993f0c120ccb42	0x63640518cf36d33c	15	81	96	2	0	0
0x49	0x243cf6079ae73eb	0x6365c80f1fbada71	0	183	183	4	1	1
0x112	-0x1c60afe9666c1936	0x6365ca62c782d608	0	475	476	1	0	0
0x4a	-0x6786200481122c2d	0x63699081f4a9b01c	0	355	363	1	0	0
0x2a	-0x54bdf6106d08afec	0x636af7c3f45ed2a8	0	508	508	1	0	0
0xd3	-0x1b319b77973e9367	0x636e930fea3f2374	21	230	451	2	0	0
0xfd	0x1a2b783253a452f9	0x636e9e271e25c4f0	0	167	476	2	0	0
0x4b	-0xf17764e8e7605e2	0x63741c5dfba0f168	0	136	144	1	0	0
0x4e	0x780047abbfceb049	0x637464c9601e0ac6	0	564	564	3	0	0
0x27	-0x919c0b492d67973	0x6378e9f1a5158127	0	225	246	1	1	1
0x2f	-0xa02c71eaa174385	0x637c9d805a80eed8	0	76	76	1	0	0
0x4d	-0x159232b301803387	0x6380983fcc1a60d7	0	129	129	1	0	0
0x3b	0x1bdd1fcd3915311b	0x6384041362966ab5	0	372	372	2	1	1
0x5f	-0x19c890c631757746	0x638541961b8dcbe2	0	213	213	1	0	0
0x59	0x208ebca20cd66038	0x638f03e1c8a4f201	0	393	410	1	0	0
0xee	0x6ca2df0fad0a93a9	0x6395553d7411785d	0	334	620	1	0	0
0x4f	0x26fb927b3e70c587	0x6395a536239b3f5d	0	603	609	1	0	0
0x4c	0x1e08cfe8b17771ef	0x639a9214c31fbe1	0	424	424	1	0	0
0x51	-0x604f5f7e99b18f9e	0x639d852c0e6e35e8	0	380	381	1	0	0
0x1e	0x4a34e5e2e56fb9ba	0x63a4dc108148f9cd	0	232	232	1	1	1
0xee	-0x764b6a3f138da46b	0x63a7424dab49c5cb	1	257	544	3	0	0
0xdc	0x4961e69791adc817	0x63a78fd8407daf98	0	204	441	1	0	0
0x27	0x3e26f0d2c83b2d26	0x63a825fb83c90e5e	0	544	565	2	0	0
0xf9	-0x60fcfac7b4de43b4	0x63a88ba9418a05a3	0	198	489	1	0	0
0x4a	-0x1d9dbc6c01ae4953	0x63b290a25d7c9011	0	324	332	1	0	0
0x5d	0x2baefc6eb35890e8	0x63b5fa7d959d7cb6	2	573	588	2	0	0
0xf3	0x57ac9137c89262b7	0x63b7ee2dcdccc866	0	227	514	1	0	0
0xcf	0x16a86ede9d4270a7	0x63b8e127b04c057e	0	177	369	2	0	0
0x2f	0x5042225c143ec670	0x63c38de170136be4	0	569	569	1	1	1
0x4e	-0x5668c0086a65c558	0x63c5fcc129a3354f	0	228	228	1	0	0
0x2f	-0x14dc3038721d7eee	0x63c7d7d10aa507ff	0	84	84	1	0	0
0x3b	0x231dd9feef46abd9	0x63c825c5e6ee036a	0	552	552	1	0	0
0xeb	-0x27b29154cb5975b1	0x63c8f9270df8070f	177	65	532	3	0	0
0xf1	-0x2facfe40d1552091	0x63ceb1ab230eac56	71	111	469	2	0	0
0x56	0xe53dea868ec0994	0x63d15946c485f134	1	565	567	2	0	0
0x35	-0x615f9fd59ff3f27	0x63d4fbee6c35ef8f	0	347	347	2	0	0
0x2b	-0x23843d0d2c894402	0x63d5a474d8fd4d07	0	74	93	2	1	1
0x23	-0x5697b46992126786	0x63d806d11c357d2a	0	87	87	1	0	0
0x10a	0x2e105aaff0017a19	0x63db8ed0360ae823	0	235	565	1	0	0
0xc3	-0x4a23f4137b9a208	0x63dbafd79c0c8acc	0	457	629	1	0	0
0xde	0x2260fb4d983f8699	0x63dd3ff37750b044	0	317	558	1	0	0
0xfd	-0x76c7d1af175ee6c8	0x63e048fc81783e1f	0	327	636	1	0	0
0x101	0x5e8808ed3db78b6d	0x63e13029c2c6a457	209	58	575	5	1	0
0x4e	-0x40a3822f955b01ed	0x63e957062da81086	0	554	554	6	1	1
0xe8	0x4d5d300b5f2704ac	0x63ea6be4d26dead2	0	156	451	1	0	0
0xfe	0x38a4a14777d15043	0x63edc1c90ec9d9	0	270	578	1	0	0
0x5d	-0xe51f4c671094966	0x63f0b0db58b093a1	231	352	596	2	1	1
0x55	0x53cdea2c3ca4fd2c	0x63f7e25cdb0890b5	0	58	63	2	0	0
0x62	0x2c001f30cd88d26a	0x63fbe551b87f2c51	0	235	240	1	1	1
0x1f	0x3337c10261f565bc	0x63fed9fdc553ce71	0	187	187	1	0	0
0x4a	-0x4810a1f47e34f119	0x6405124fc6df7266	0	69	77	1	0	0
0x5b	0x14ddb6c8f4134d32	0x6407d435b187b487	50	572	628	3	0	0
0x24	0x4daac6ca96d00fdb	0x640a7ea7a064e921	58	487	558	2	0	0
0xe9	0x7c45b6ebfda4b42a	0x640c9e74b50b12e7	114	71	476	6	0	0
0xe4	0x7fbcb4aba3b17cde	0x6411026f0b72d982	216	83	587	4	0	0
0x26	0x5e93dce99c1f03f3	0x641d8cc17d9d7379	0	266	266	1	0	0
0xcd	0x363855b2699f947c	0x641f343abf99487b	0	68	255	1	0	0
0x101	0x3cb48fc52057e4b3	0x6420a3f78c0028c8	2	208	518	2	0	0
0x70	-0x540f9b014653b0f4	0x642451383b4f96bc	98	161	270	2	0	0
0x102	-0x41611c30caee5cc	0x64293dbd05b54c9a	0	102	414	1	1	1
0x4e	0x5fa846d17f98e853	0x642ed3a160ff612	0	67	67	1	0	0
0xe5	-0x16d7c167936841f0	0x642f59ecfebc34f6	0	365	635	1	0	0
0x52	-0x13f87e1aefd6d2d4	0x6432bc2af26d8818	0	117	117	1	0	0
0x1e	-0x76f5008652e3e551	0x6434c6b3003730dd	0	228	228	1	0	0
0x112	-0x49eca9c6c58b99fe	0x64393e160525e019	0	422	423	2	0	0
0x109	0xd8d695381af14f3	0x643c91d043c2c09c	0	245	592	1	0	0
0x62	0x77f3f2a1cb1e8309	0x643ee4bcff027c1a	0	134	139	4	0	0
0x46	-0x4c3d2d6986301c18	0x6442d69751084e05	0	98	98	1	0	0
0xca	-0x132ae514fb769939	0x6442f02b6c3e2e3b	208	108	493	3	0	0
0x3e	-0x32a3d0d13f962964	0x644b78d3977188e2	0	335	335	1	0	0
0xdf	0x5a95ee575c1ba3ce	0x645af7cb14fdc6a1	0	291	530	1	0	0
0x50	0x35827b83e3115840	0x645dd919b0765e4f	142	334	489	9	0	0
0x45	0x62c174eecc8050b5	0x645f4d5735f53380	0	328	329	1	0	0
0x42	-0x56a5eca345c26224	0x6460bce7eb53e2c0	0	123	123	1	0	0
0xc9	0x42a34139fa1e8f9e	0x6462e5ce0ecc4516	122	228	532	2	0	0
0x45	-0x3721d92fa8912f0d	0x646ae6dbbb1ea083	0	240	241	2	0	0
0x109	-0x2e708f111ff315aa	0x646bfffa32b0f830	35	143	525	4	0	0
0x4b	-0x27c7d768f6ffd74e	0x64777f511f122904	0	143	151	1	0	0
0x35	-0x5049d40ae7f37bdb	0x64781b832c94f6f2	132	75	207	2	0	0
0xca	-0x4820142edeb57e92	0x647d348cb01346fe	0	310	487	1	0	0
0x41	-0x71089449b5d25f6c	0x647f539532950038	0	625	625	1	1	1
0x2b	-0x24f4a9bf3338d74a	0x6481e1d1b6cb521a	0	285	304	3	0	0
0x70	0x105eedbaa8ef325	0x6482fbd572ec4669	0	448	459	2	0	0
0xff	0x6a9264485a3b051d	0x6488b9530f7d1339	0	308	622	1	0	0
0xf1	-0x420ce38b1c62ca84	0x64898a01bf7cd4b0	0	135	422	1	1	1
0x115	0x7f0afb07f40e017d	0x6491c636e9b6ac03	0	113	482	1	0	0
0x10c	-0x2de843baed20ffd5	0x64932b5160085c79	0	144	502	1	0	0
0x4a	-0x2b3c0e64d14f9382	0x6496e62acf3b42f6	148	131	287	2	0	0
0x47	0x4bb73935ece4a420	0x64a6cb7e7597d1fb	0	284	284	1	0	0
0x5e	-0xea059b1b3b44dfe	0x64c6e7897a0a8e36	0	117	117	1	0	0
0xe6	0x3b257436c7571f90	0x64c7a70e8a143743	7	165	463	4	1	1
0x39	-0x12a6672de3f9ca8e	0x64cad55556c9ac27	0	585	585	1	0	0
0x1b	0x434a2818d120f115	0x64cbbbf9d49b492f	0	582	586	1	0	0
0x105	-0x62c32dbe01a478b8	0x64cbd75701c1cc7a	6	63	423	4	0	0
0xd2	-0x60c24ef0e716c256	0x64cc223edacc6c59	0	234	434	1	0	0
0xe7	-0x61efb9df7af2e996	0x64cce862cbbf8a79	0	352	638	1	1	1
0x2d	0x6e883637953b63d3	0x64cde558d0cb4254	28	184	238	4	0	0
0x4e	0x36bfec36f0b4f3f3	0x64cfa29ab19c9569	0	160	160	1	0	0
0x1d	-0x79cfcbcba3080d2c	0x64d228840393fdf	0	316	316	1	1	1
0x1a	0x2fe60b933b0f229b	0x64d531e95eb777e9	0	604	604	1	1	1
0x1c	0x6b778a5bc4ffc68f	0x64d8dd86306a4757	0	581	581	1	0	0
0x39	0x3f04ad78a0fb38e	0x64deef4299043f58	0	335	335	2	0	0
0x21	0x6d04536daf54cf94	0x64e27c558e5d120a	0	496	496	2	0	0
0x102	-0x10b617bf2547c3c8	0x64e3f3b61f63ec5d	0	194	506	1	1	1
0x4b	0x3940b3526344c664	0x64e8d3563b9379b	0	143	151	2	0	0
0xca	0x76496c0b14757205	0x64e988b70f690474	127	179	483	6	0	0
0xf6	-0x5b5a5a39c1fce465	0x64ec8254926d0827	3	72	378	2	0	0
0x62	-0x5b9edbb68f36942e	0x64ef207da0ff76ee	0	154	159	1	0	0
0x45	-0x19c890c631757746	0x64f2ca0af3967f45	0	321	322	1	0	0
0x4b	0x315065d40cf84569	0x64f42b230e8f1031	0	164	172	1	0	0
0x44	0x6e83f232ca10568c	0x64f6d992e7d03f8d	0	540	545	1	0	0
0xdb	-0x2864286afce5c195	0x64f7dd79a9daa10	241	69	570	21	0	1
0x4b	0x1b9b9647f1075ba5	0x64fc52615aa66ffc	0	579	587	1	0	0
0x4b	-0x144806a5ce51fef5	0x64fdc00698affdce	0	240	248	1	0	0
0x53	-0x75ec63e15476188b	0x6505ad7e28d8e9f	0	472	472	1	0	0
0xc3	-0x7a74c20be07d73f1	0x65088e7d0fab6700	0	83	255	2	0	0
0x10d	0x1f4c605e4272afef	0x650bfccd8c7fb76d	148	70	573	3	0	0
0x100	0x1c08f8828b960f71	0x6513a6452a79068f	0	225	534	1	1	1
0xcf	0x3729e7abeb5f91ab	0x651845d87fec0ea2	0	65	257	1	0	0
0xf5	-0x216343ac3abfb6b	0x651af89522863776	0	274	551	1	0	0
0x106	0x2985de771fcc708a	0x651b4cb5297422ff	0	117	468	1	0	0
0x39	-0x22f4738fd861ab4c	0x652a378042e6cdc	0	194	194	1	0	0
0x2f	-0x26a3306d5595dc06	0x652fed1e8a96680c	84	497	581	4	0	0
0x58	0xe8e0dd759a90c21	0x654026d4a6e297ba	0	276	293	1	0	0
0x44	0x2bea8817bbe14130	0x65411439c4355397	0	100	105	1	0	0
0x38	-0x1bafb45f3a78c51b	0x6542a5ffce03be1b	6	206	215	2	0	0
0xd1	0x28471d27e4b66de9	0x6547071799989278	0	294	483	1	0	0
0xc3	-0x5a0e00aab348d279	0x654a8118ee433bd8	0	323	495	1	0	0
0xef	-0x2405c673b872f6e2	0x65505b0c0fab7817	0	292	530	1	0	0
0x53	0x18b78c4efb80700a	0x65528d59e10aa813	0	171	171	1	0	0
0xf2	0x41cc8b3f1ae4e191	0x65538fcd53d22f85	0	97	389	1	0	0
0x1f	0x1d8b56a729e249b0	0x6557365de695d8bf	0	436	436	1	1	1
0x46	-0x45271da2edecb840	0x6562959e14ac53ce	0	237	237	1	0	0
0xfd	0x6f1740f3422740ef	0x65677dbe7cff74c9	0	247	556	1	0	0
0xf2	-0x99060cf567525a0	0x656d809582361304	0	160	452	1	0	0
0xc9	-0xb1a5fdf6c0155be	0x656ff30d60b2fe77	0	245	427	1	0	0
0x26	0x1d8d05ad31afbfda	0x657095ff88f89b73	0	618	618	1	1	1
0xd2	0x3d97a9209b5750cf	0x65766d266eb63278	0	168	368	1	0	0
0xdc	-0x50c3272942ac6380	0x658348bf63b616	0	81	318	1	0	0
0x59	0x7359b720a933c40	0x65855ed5521ec592	33	370	420	3	1	1
0x31	0x5086394a4de9dd63	0x658adb7c2a92b1a5	0	453	463	1	1	1
0xe8	-0x4fa919cf8e447241	0x658b511b3ef44fa4	0	101	396	2	0	0
0xc9	0x10638bf7e80b086d	0x658d940efabdc433	116	196	494	8	0	0
0xef	-0x6441197cd7f71dc6	0x6591b5234ace7df8	0	300	538	1	0	0
0xf6	0x2c0bd3657f431982	0x6598864754aab7c3	0	246	549	1	0	0
0xef	0xcac73dc2295d04	0x6598db23ba8e49b7	0	167	405	1	0	0
0xdb	0x46340afe0df3803b	0x6599f4a93a114044	0	311	571	1	0	0
0x29	-0x59452fe03a47518f	0x65a037fab5916880	22	464	487	2	0	0
0x38	0x6a4876dff38a27a1	0x65afd312105114a1	21	140	164	67	0	0
0xcb	-0x488fabdbdd79addd	0x65b0c81c0b443334	0	328	514	1	0	0
0x1f	-0x39e869e67b60265a	0x65b9fe45413284cc	37	415	452	3	1	1
0x56	-0x470ff26d4d6a6711	0x65baf4a3182dd938	0	131	132	1	0	0
0xf9	-0x69452b795c2c1a9b	0x65bcb57fb81de16e	0	175	466	2	0	0
0x21	0x63e5c250d84cafac	0x65c03337cacc2aea	18	52	70	2	0	0
0xc7	0x6baa94df15db3879	0x65c3edcf81853db5	1	288	462	4	0	0
0xe8	-0x3ffa03ba209f0dff	0x65c40f4b64d32d48	0	136	431	1	0	0
0x5a	-0x455808ced1026d93	0x65cc967f7bc661d3	0	608	610	1	1	1
0x10c	0x8efa00b796ba6b1	0x65cf4bfc667d9f9a	0	277	635	1	0	0
0x4e	-0x1583a4e50efc43f6	0x65cfab12d06cb5e4	0	497	497	1	0	0
0x5d	0x173de9603990b196	0x65d42ba0cae2e8af	0	608	621	1	0	0
0x51	0x508c6b8c62b16459	0x65d7962d684315bc	0	102	103	3	0	0
0x5d	0x4a94d4878c22607a	0x65d84e5871e99206	0	571	584	1	0	0
0xef	-0x6e37542baf12f97c	0x65eb5a34cb2cf3a8	0	235	473	2	0	0
0x45	0x1896e9f9d885899c	0x65efd80af5737f30	0	371	372	1	1	1
0x2d	-0x5cb20893cc872920	0x65f0676064ea2a78	0	410	436	1	1	1
0xcf	0x2fdcc8758fef14c8	0x65f09f87fa956888	0	189	381	1	0	0
0xfe	-0x381281a294f1d1da	0x65f0e104c2da2306	0	67	375	3	0	0
0x102	0x29876a1a38aa7852	0x65f43d90dfe9cee7	0	279	591	1	0	0
0x54	0x79355186aeb8b5e2	0x65f4669648aeda61	0	451	465	2	0	0
0x4d	-0x952047312f5f4c9	0x65f7dbed365cba17	0	306	306	1	0	0
0x46	0x4bf8460da09cefbc	0x65fac449c78001c7	0	255	255	1	0	0
0x109	-0x644b9ca3f29de013	0x65fc1475308dfb74	0	248	595	1	0	0
0x4a	0x789e2ed4f16f196a	0x6601633a3266750f	0	321	329	1	0	0
0x30	-0x2b3c0e64d14f9382	0x66046e9fa743f659	0	370	390	1	0	0
0xcf	-0x2b244090e4f1e1c5	0x66074e0b73695506	0	143	335	1	0	0
0x3e	0x7a52b8ff681190cd	0x660eb341bb3cf29a	90	181	271	7	0	0
0x23	-0x458fa2b864851f18	0x6612f98f26bb9c70	210	134	344	2	1	1
0x5d	0x17d739d52f29289c	0x6613849aeeaa9b5b	0	517	530	1	0	0
0x49	-0x517be98566107e3a	0x661a1f02d8592b8e	34	64	98	3	1	1
0x54	-0x70d7867d3789d8a6	0x662082c833bfaa29	0	441	455	1	0	0
0x5a	-0xf6130757b55e6ef	0x6620de3d848f7aa5	0	171	173	1	0	0
0xd4	0x3c3e949f5822bec2	0x6623941980b1997f	198	147	549	6	1	1
0x24	-0x32c89bf3b96f0194	0x663959d7d2c26d69	0	565	578	1	0	0
0x4c	-0x64ecaa99f9d98046	0x663d1b99b2898b64	0	145	145	1	0	0
0x102	0x27025e0f99add186	0x663d96c147570d5b	20	287	619	2	0	0
0x45	0xe60444dd2e81166	0x663f406933ab2602	134	367	502	4	0	0
0x4d	0x3d6f69407a904a16	0x663f595a9bfb983b	0	402	402	1	0	0
0x2f	0x6604517c1f94ec2a	0x663f6d53931d8342	0	319	319	1	0	0
0xf3	-0x200f0dc7b9d39dcf	0x664381490e26d8a2	106	70	463	5	0	1
0x115	0x5b96166864549f0a	0x6647ea05465a09f	30	221	620	2	1	1
0x1f	0x72440184818ebf01	0x6649faa3f3741351	0	495	495	1	0	0
0xd4	-0x600943c15aac3a7d	0x664a730e692711da	0	335	539	1	0	0
0x102	0x332536dad1fc876e	0x664f5d914d6b817a	0	141	453	1	0	0
0xd3	-0xde75bc566b293c9	0x6657d343f7388494	0	58	258	1	0	0
0x4b	-0x6d6e4d4cd16bf17e	0x6657fe040eb4a2f1	0	411	419	1	0	0
0xd3	0x404e3043f5e01eb	0x665a56b0dedac81a	1	350	551	2	0	0
0xfd	0xe2159e4317ba6bc	0x6662bbd8ecc09a0	78	54	441	4	0	0
0x102	-0x7a0f9c1f73ed690d	0x666c5e1e9156e960	30	131	473	2	1	1
0xf3	-0x33027d560c519899	0x6674609c03adf8e0	0	75	362	1	0	0
0x3e	0x7e33544173bab54a	0x6677ee4c92fa8968	121	109	230	4	0	0
0x44	0x7a3dee4add67d16	0x667a95575a118f64	2	62	69	2	0	0
0xf2	-0x5384313bef917c7c	0x667ef30794378ec9	0	182	474	2	0	0
0x56	0x5fa92551c0aa5d8f	0x668048eb678236fd	4	197	202	3	1	1
0x26	0xdf7f0d3e8fb38fd	0x6684cfae38f04704	264	170	434	2	1	1
0xca	0x3eb6c240becb329e	0x6685aecc8e5e53b9	0	60	237	1	0	0
0xdd	-0x1930a6b3235f6a1b	0x6687307997e29fd5	0	191	425	1	0	0
0xe0	0x202f77d983e8bad9	0x668cf2ddfae81032	0	372	606	1	0	0
0xf3	-0xb3d41366a0b0231	0x668f9bf4dc0b45c0	20	207	514	5	0	0
0x5a	0x3300de905d131db	0x6691491cf7cbb830	0	80	82	1	0	0
0x61	-0x238d7a30abfd900d	0x6695debbc0768015	0	611	611	1	1	1
0x44	-0xa02c71eaa174385	0x6698fad77c4d6496	0	140	145	1	0	0
0x70	0x7bd6fff3eeb32879	0x669bd8cd2c78389	3	90	104	2	0	0
0x54	-0x53b84c9ebf9b501a	0x669d39805077b835	0	328	342	1	0	0
0x39	0x208adbdd384265a2	0x66a25c1e5ca6a73a	0	94	94	1	0	0
0x44	0x5548026cabd597ae	0x66a873bf7ef0e2f7	0	528	533	1	1	1
0x2d	0x21357b56ad0429aa	0x66b20fa4c0d091df	0	386	412	1	0	0
0x39	-0xf2fa430cf4dda8	0x66b31fcc0076805c	42	305	347	3	0	0
0xfc	0x7cd0e2975eb04f72	0x66b64510b1dcc250	0	180	488	1	0	0
0x102	-0x628e4629310044d1	0x66c50524310b9275	0	143	455	1	0	0
0x25	0x5f6fafaa7e5df777	0x66d4777ba2a7d4da	0	151	154	1	0	0
0xcd	-0x2e3f03965dd5d5f2	0x66dbfbd392c0c9ff	0	401	588	1	0	0
0xdb	0x26ab22a3f322e8b7	0x66dd355b181c753b	22	220	502	2	0	0
0xf6	-0x58be5ee1fba825f8	0x66e132e61bf2ed2c	0	311	614	1	0	0
0x26	0x6446ffd2e96e155b	0x66e9f0e1ef6a1a60	0	215	215	2	0	0
0x3e	0x23253e87242ff168	0x66f0eeafc06beb62	0	349	349	1	0	0
0x30	0x44cd8adb7abab63	0x66f103174b69f1ed	0	56	76	1	0	0
0xe7	-0x597a45c6b3b3888e	0x66f141ac78965634	0	92	378	1	0	0
0xff	-0x7a59373d62194a80	0x66f1559f4eabcc90	157	112	583	9	0	0
0x1c	0xc834d2f96748878	0x66f18cd1d776b00f	0	235	235	1	0	0
0x39	-0x740ab46a728d1d68	0x66f300906e92364f	0	497	497	1	0	0
0x105	-0x37a2458dd60ddeaf	0x66fddd4f3a962e94	0	221	575	5	1	1
0x110	0x76b4485b878c2310	0x66ffd71952435a15	0	126	468	1	0	0
0x59	0x4778c7913369ef7c	0x67017ecdfdd275a5	0	304	321	1	0	0
0x4b	0x622f6df3e5f7df05	0x670cad647b2b18b	0	613	621	1	0	0
0x10e	-0x8e5226f1d9c9a38	0x6720d813a602feb9	0	112	459	1	0	0
0x4c	-0x3c75c08fa593fff1	0x6727e0c440a9ab8b	0	512	512	4	1	1
0x26	-0xf1fd6edc2b34ccf	0x6728d9c023e3f23b	5	483	488	2	0	0
0x56	-0x3aead42c19361083	0x672d270112623f1c	0	391	392	1	0	0
0xef	0x439da0c529dd7ac8	0x6733b0b02dbfd14e	0	293	531	1	0	0
0x70	-0x73e8e028f22a962	0x673467b0191b8d5a	0	463	474	1	0	0
0xc9	-0x48ac21ce068e5a48	0x6735e302ac549235	121	150	453	2	0	0
0xd3	-0x5234cb4eab2554cd	0x6738e778ea34341d	0	347	547	1	1	1
0x5d	0x3276a02f0e2087c	0x673d999353e84f59	0	272	285	1	0	0
0x1d	0x66a04428545ddecc	0x673fabe02bffb444	139	236	375	2	0	0
0x115	0x1ed29c8b892c36be	0x6742af85a7ec65b7	153	114	636	2	0	0
0x51	0x2f53e912c5276d9c	0x674ddcdc259510be	2	277	280	2	0	0
0x19	0x85dc185eb435189	0x6754f00c9e60048b	0	133	133	1	0	0
0xf2	-0x5b157575ddde620e	0x67582278639957e4	0	300	592	1	0	0
0xc9	0x624339c14a9dd63a	0x675b8dbdfd08c67d	25	153	360	4	0	0
0x2f	-0x1fd8279fb65bdad4	0x675c7240f13c3534	0	69	69	1	0	0
0xf2	-0x4f3dea5cc7b6be29	0x675d779680a4564a	7	70	369	4	0	0
0x46	-0x5484874008ec6233	0x675d9b7b1a83f1a7	0	216	216	2	0	0
0x109	0x53cdea2c3ca4fd2c	0x675e13b517c62fd0	132	155	634	4	0	0
0xf9	0xa3c5c944a9f46cb	0x67627463bd3e0b3c	0	198	489	2	0	0
0x2b	-0x7da914e0849d934c	0x6762935f5bc0c309	0	603	622	1	0	0
0x22	-0x70c1c36648c0bfaf	0x6765b06c191cffd3	0	158	158	1	0	0
0x5e	-0x17e8b13ed75dc519	0x6769de525c233ba1	0	381	381	1	0	0
0x44	-0x6989a830f83c2529	0x676cb67eaa64b955	0	149	154	1	0	0
0xde	0x2fef7e9e4f0b888b	0x676f1ef66129bc74	0	277	518	1	0	0
